2.410705825595899022e-06
3.522955581425299160e-06
5.146139808707926567e-06
7.513795092567835158e-06
1.096558541619309230e-05
1.599520378912794248e-05
2.331972096423484065e-05
3.397989066081469420e-05
4.948508677497817187e-05
7.202251182032584978e-05
1.047588378717291942e-04
1.522745954375194261e-04
2.211889232892074147e-04
3.210568526992093209e-04
4.656560826979972692e-04
6.748293234964509264e-04
9.771174323232457819e-04
1.413515556883045707e-03
2.042819998937711167e-03
2.949221929597540572e-03
4.253064709618894004e-03
6.126039837425061377e-03
8.812585473626271398e-03
1.265991293149590705e-02
1.815997190499394134e-02
2.600783481248789691e-02
3.718249987605031642e-02
5.305804243360773276e-02
7.555542092409299471e-02
1.073480409288038034e-01
1.521372357659457053e-01
2.150167128124837734e-01
3.029468402137862615e-01
4.253586619325270823e-01
5.949005223999260794e-01
8.283214724921762473e-01
1.147445399518240539e+00
1.580111433411845567e+00
2.160811822940044813e+00
2.930502222197469031e+00
3.934616032410129804e+00
5.217562109230875045e+00
6.810727014024411829e+00
8.708923515783601133e+00
1.082682265892901619e+01
1.292137715165794454e+01
1.445732217178570167e+01
1.437852685175109180e+01
1.072512073657022924e+01
0.000000000000000000e+00
